Séance,Instrument,Ticker,Ouverture,Dernier Cours,+haut du jour,+bas du jour,Nombre de titres échangés,Volume des échanges,Nombre de contrats,Capitalisation,Cours ajusté
27/10/2025,TAQA MOROCCO,TQM,2498.0,2420.0,2498.0,2420.0,2405.0,5893428.0,43.0,57084271640.0,2420.0
24/10/2025,TAQA MOROCCO,TQM,2470.0,2495.0,2495.0,2451.0,892.0,2219664.0,28.0,58853412290.0,2495.0
23/10/2025,TAQA MOROCCO,TQM,2450.0,2478.0,2479.0,2450.0,360.0,885080.0,22.0,58452407076.0,2478.0
22/10/2025,TAQA MOROCCO,TQM,2500.0,2499.0,2550.0,2499.0,1049.0,2642828.0,41.0,58947766458.0,2499.0
21/10/2025,TAQA MOROCCO,TQM,2400.0,2470.0,2470.0,2375.0,6376.0,15190956.0,54.0,58263698740.0,2470.0
20/10/2025,TAQA MOROCCO,TQM,2398.0,2400.0,2400.0,2390.0,115.0,275809.0,21.0,56612500800.0,2400.0
17/10/2025,TAQA MOROCCO,TQM,2389.0,2309.0,2389.0,2309.0,3055.0,7089424.0,34.0,54465943478.0,2309.0
16/10/2025,TAQA MOROCCO,TQM,2399.0,2340.0,2400.0,2340.0,62.0,145635.0,14.0,55197188280.0,2340.0
15/10/2025,TAQA MOROCCO,TQM,2399.0,2340.0,2399.0,2280.0,392.0,916378.0,22.0,55197188280.0,2340.0
14/10/2025,TAQA MOROCCO,TQM,2410.0,2300.0,2410.0,2300.0,591.0,1364597.0,47.0,54253646600.0,2300.0
13/10/2025,TAQA MOROCCO,TQM,2400.0,2400.0,2401.0,2355.0,217.0,520354.0,15.0,56612500800.0,2400.0
10/10/2025,TAQA MOROCCO,TQM,2450.0,2400.0,2450.0,2391.0,1537.0,3696356.0,33.0,56612500800.0,2400.0
09/10/2025,TAQA MOROCCO,TQM,2450.0,2448.0,2459.0,2430.0,731.0,1787116.0,13.0,57744750816.0,2448.0
08/10/2025,TAQA MOROCCO,TQM,2450.0,2450.0,2451.0,2440.0,230.0,563006.0,12.0,57791927900.0,2450.0
07/10/2025,TAQA MOROCCO,TQM,2430.0,2450.0,2450.0,2410.0,693.0,1692471.0,32.0,57791927900.0,2450.0
06/10/2025,TAQA MOROCCO,TQM,2490.0,2425.0,2498.0,2405.0,5187.0,12603352.0,51.0,57202214350.0,2425.0
03/10/2025,TAQA MOROCCO,TQM,2344.0,2400.0,2470.0,2343.0,15082.0,36386818.0,77.0,56612500800.0,2400.0
02/10/2025,TAQA MOROCCO,TQM,2251.0,2250.0,2344.0,2200.0,5128.0,11577533.0,103.0,53074219500.0,2250.0
01/10/2025,TAQA MOROCCO,TQM,2350.0,2250.0,2350.0,2250.0,2676.0,6152514.0,96.0,53074219500.0,2250.0
30/09/2025,TAQA MOROCCO,TQM,2420.0,2350.0,2420.0,2321.0,9794.0,23165641.0,141.0,55433073700.0,2350.0
29/09/2025,TAQA MOROCCO,TQM,2520.0,2420.0,2520.0,2420.0,2832.0,6925571.0,67.0,57084271640.0,2420.0
26/09/2025,TAQA MOROCCO,TQM,2560.0,2500.0,2568.0,2500.0,11343.0,28545916.0,86.0,58971355000.0,2500.0
25/09/2025,TAQA MOROCCO,TQM,2600.0,2580.0,2676.0,2580.0,1768.0,4571850.0,41.0,60858438360.0,2580.0
24/09/2025,TAQA MOROCCO,TQM,2641.0,2650.0,2650.0,2560.0,3441.0,9079720.0,71.0,62509636300.0,2650.0
23/09/2025,TAQA MOROCCO,TQM,2670.0,2675.0,2680.0,2661.0,378.0,1009854.0,17.0,63099349850.0,2675.0
22/09/2025,TAQA MOROCCO,TQM,2681.0,2686.0,2689.0,2661.0,73.0,195567.0,8.0,63358823812.0,2686.0
19/09/2025,TAQA MOROCCO,TQM,2675.0,2698.0,2699.0,2652.0,2510.0,6723397.0,29.0,63641886316.0,2698.0
18/09/2025,TAQA MOROCCO,TQM,2702.0,2700.0,2749.0,2650.0,2013.0,5403659.0,102.0,63689063400.0,2700.0
17/09/2025,TAQA MOROCCO,TQM,2721.0,2720.0,2799.0,2720.0,219.0,596401.0,15.0,64160834240.0,2720.0
16/09/2025,TAQA MOROCCO,TQM,2700.0,2799.0,2799.0,2700.0,1380.0,3850030.0,31.0,66024329058.0,2799.0
15/09/2025,TAQA MOROCCO,TQM,2805.0,2750.0,2849.0,2750.0,1617.0,4479387.0,92.0,64868490500.0,2750.0
12/09/2025,TAQA MOROCCO,TQM,2827.0,2805.0,2870.0,2805.0,5745.0,16266491.0,50.0,66165860310.0,2805.0
11/09/2025,TAQA MOROCCO,TQM,2860.0,2826.0,2860.0,2826.0,115.0,326700.0,10.0,66661219692.0,2826.0
10/09/2025,TAQA MOROCCO,TQM,2877.0,2824.0,2877.0,2821.0,30.0,85266.0,11.0,66614042608.0,2824.0
09/09/2025,TAQA MOROCCO,TQM,2890.0,2802.0,2890.0,2802.0,673.0,1893007.0,35.0,66095094684.0,2802.0
08/09/2025,TAQA MOROCCO,TQM,2839.0,2900.0,2900.0,2825.0,1924.0,5557287.0,46.0,68406771800.0,2900.0
04/09/2025,TAQA MOROCCO,TQM,2850.0,2840.0,2879.0,2840.0,6920.0,19717612.0,46.0,66991459280.0,2840.0
03/09/2025,TAQA MOROCCO,TQM,2852.0,2850.0,2879.0,2850.0,287.0,818286.0,35.0,67227344700.0,2850.0
02/09/2025,TAQA MOROCCO,TQM,2853.0,2870.0,2890.0,2851.0,803.0,2293884.0,23.0,67699115540.0,2870.0
01/09/2025,TAQA MOROCCO,TQM,2899.0,2890.0,2899.0,2852.0,1467.0,4210212.0,17.0,68170886380.0,2890.0
29/08/2025,TAQA MOROCCO,TQM,2899.0,2885.0,2899.0,2830.0,3093.0,8867935.0,44.0,68052943670.0,2885.0
28/08/2025,TAQA MOROCCO,TQM,2879.0,2898.0,2900.0,2850.0,39712.0,114287472.0,66.0,68359594716.0,2898.0
27/08/2025,TAQA MOROCCO,TQM,2860.0,2868.0,2900.0,2850.0,1300.0,3712795.0,27.0,67651938456.0,2868.0
26/08/2025,TAQA MOROCCO,TQM,2889.0,2850.0,2900.0,2831.0,2268.0,6485692.0,50.0,67227344700.0,2850.0
25/08/2025,TAQA MOROCCO,TQM,2883.0,2900.0,2947.0,2883.0,736.0,2130526.0,33.0,68406771800.0,2900.0
22/08/2025,TAQA MOROCCO,TQM,2881.0,2950.0,2950.0,2881.0,2013.0,5935976.0,26.0,69586198900.0,2950.0
19/08/2025,TAQA MOROCCO,TQM,2899.0,2899.0,2899.0,2880.0,456.0,1319442.0,14.0,68383183258.0,2899.0
18/08/2025,TAQA MOROCCO,TQM,2900.0,2900.0,2900.0,2841.0,1388.0,4022769.0,20.0,68406771800.0,2900.0
15/08/2025,TAQA MOROCCO,TQM,2840.0,2900.0,2900.0,2835.0,583.0,1682515.0,39.0,68406771800.0,2900.0
